,Ticker,Price,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Gross Profit,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash Per Share,Current Ratio,Book Value Per Share,Cash Flow,Beta,Class
3452,mmm,69.46426750000002,8.518951219512195,10.1,1.37,3.51,13.69,20.74,13.01,32.0,36.14,15.87411764705882,1.15,1.53,6.087,11730000000.0,4.89,37.0,11.2,3.204,1.66,14.244,4530000000.0,0.49,1
3453,mmm,69.46426750000002,35.37,13.98,1.94,3.34,14.56,20.92,12.29,26.03,41.07,13.03,1.24,2.02,8.05,12830000000.0,5.88,1.6,9.6,6.94,2.22,24.21,5180000000.0,1.14,1
3454,mmm,83.8353,33.07,15.1,2.08,4.01,14.46,20.86,12.5,27.34,41.79,13.01,1.4,2.14,8.54,13920000000.0,5.96,2.8,5.7,5.3,2.25,22.19,5280000000.0,1.13,1
3455,mmm,85.6496,31.13,14.85,2.12,3.89,14.53,20.93,12.34,26.23,42.26,12.95,1.41,2.15,8.52,13920000000.0,6.06,4.1,2.4,5.38,2.38,23.32,5380000000.0,1.1,1
3456,mmm,88.9551,37.38,15.53,2.2,3.98,14.62,21.28,12.01,25.45,42.34,13.72,1.55,2.26,8.86,13920000000.0,6.12,0.6,1.9,7.09,2.47,23.73,5320000000.0,1.02,1
3457,mmm,98.0523,33.27,16.06,2.32,3.84,14.86,21.68,12.37,26.61,43.1,13.51,1.51,2.37,9.12,13920000000.0,6.32,3.9,4.2,6.59,2.2,26.26,5300000000.0,1.06,1
3458,mmm,103.1731,33.66,16.74,2.44,4.14,14.86,21.68,12.37,26.61,43.1,14.22,1.6,2.49,9.58,14220000000.0,6.32,3.9,4.2,6.57,2.2,25.58,5300000000.0,1.08,1
3459,mmm,106.1417,32.04,17.37,2.52,4.2,14.8,21.61,12.29,25.7,43.4,14.96,1.67,2.53,9.73,14220000000.0,6.34,0.4,2.0,6.34,2.33,26.2,5470000000.0,1.07,1
3460,mnst,1.4956,0.13,57.6,4.1,5.27,6.94,10.85,4.49,11.04,6.074,29.94,1.98,3.94,35.16,356440000.0,0.421,188.1,39.0,1.33,0.949,4.63,59400000.0,3.151,0
3461,mnst,1.4837,0.145,43.49,3.29,3.92,7.34,11.49,4.76,11.1,6.325,24.61,1.62,3.24,27.13,356440000.0,0.464,188.1,39.0,0.69,0.82,5.244,93000000.0,3.073,0
3462,mnst,2.4613,0.136,58.95,4.42,5.43,7.59,11.9,4.86,10.72,6.775,35.23,1.96,4.39,34.66,356440000.0,0.514,188.1,39.0,0.98,0.889,5.513,107730000.0,2.995,0
3463,mnst,2.5488,0.084,46.45,4.05,4.52,8.79,13.52,5.21,10.97,7.042,24.95,1.33,3.92,27.12,356440000.0,0.62,188.1,39.0,1.66,0.883,6.365,107730000.0,3.044,0
3464,mnst,3.4737,0.101,45.7,4.27,4.59,8.79,13.52,5.21,10.97,7.042,24.54,1.44,4.08,28.25,449290000.0,0.62,188.1,24.4,1.58,0.963,6.268,92540000.0,3.024,0
3465,mnst,15.025,0.14,153.45,4.78,5.511875000000001,3.17,20.66,8.431875,14.50125,8.565,28.69555555555556,1.38,4.78,19.689,559690000.0,0.26,188.1,14.7,3.2103125,1.6866249999999998,7.1149375,193964000.0,1.46,0
3466,mnst,19.295,0.021,150.18,4.95,4.92,3.33,20.59,8.0,15.04,8.719,28.69555555555556,1.03,4.43,18.105,704830000.0,0.28,8.1,33.4,4.591,1.36,8.631,268770000.0,2.67,0
3467,mnst,19.2,0.021,155.09,4.95,4.92,3.33,20.59,8.0,15.04,8.719,28.69555555555556,1.08,4.59,18.765,704830000.0,0.28,8.1,33.4,4.591,1.36,8.631,268770000.0,2.67,0
3468,mnst,19.225,0.006,183.75,5.18,5.08,2.89,19.78,7.8,14.29,9.229,28.69555555555556,1.26,4.61,19.661,704830000.0,0.26,6.6,18.8,5.241,1.507,9.314,265710000.0,2.15,0
3469,mnst,21.045,0.002,25.23,2.65,2.92,10.84,18.16,7.7,12.86,10.004,28.69555555555556,0.77,2.17,10.062,704830000.0,1.07,188.1,17.9,4.917,1.543,9.19,250120000.0,2.15,0
3470,mnst,11.955,1.22,11.22,0.9,1.12,9.24,18.14,7.77,10.03,11.451,28.69555555555556,0.42,0.6,2.747,821730000.0,1.05,7.7,9.4,3.501,1.22,9.305,286060000.0,2.04,0
3471,mnst,54.245,0.11,37.07,5.75,9.98,16.8,26.85,24.1,31.96,18.21,28.91,2.39,5.38,19.33,680240000.0,2.9,23.9,24.4,8.03,6.26,10.67,291230000.0,0.26,0
3472,mo,12.8377,101.91697142857144,11.65,2.2,10.93,18.97,35.57,13.01,86.44,8.047,12.41,1.13,2.95,7.943,7690000000.0,1.52,8.6,9.9,0.263,1.326,1.614,3800000000.0,0.46,4
3473,mon,12.0419,0.296,144.32,1.6,1.43,1.09,13.13,0.54,0.95,17.539,16.18,1.82,1.82,8.21,1580000000.0,0.19,225.94375,27.8,1.95,2.552,19.63,3193230769.230769,0.879,0
3474,mon,14.1271,0.29,41.17043478260869,1.82,1.63,0.08,12.35,0.04,0.08,17.986,17.01,1.86,2.03,9.61,1580000000.0,0.032,225.94375,27.8,2.06,3.08,20.014,79000000.0,0.891,0
3475,mon,15.7365,0.29,41.17043478260869,1.98,1.77,0.08,12.35,0.04,0.08,17.986,19.11,2.02,2.19,10.36,1580000000.0,0.032,225.94375,27.8,2.06,3.08,20.014,79000000.0,0.886,0
3476,mon,16.9755,0.271,41.17043478260869,2.05,1.8,1.48,10.14,0.75,1.32,17.834,19.27,2.03,2.3,12.12,1580000000.0,0.31,225.94375,27.8,1.23,2.746,20.414,79000000.0,0.886,0
3477,mon,16.1473,0.271,41.17043478260869,2.06,1.8,1.48,10.14,0.75,1.32,17.834,19.14,2.09,2.3,12.17,1580000000.0,0.31,225.94375,27.8,1.22,2.746,20.385,687000000.0,0.916,0
3478,mon,24.5419,0.243,70.79,2.68,2.74,4.02,8.59,2.38,4.2,20.667,24.43,2.2,2.62,15.7,2570000000.0,0.81,225.94375,61.8,6.21,2.235,20.284,1370000000.0,0.993,0
3479,mon,26.4183,0.199,36.73,2.65,2.68,7.38,12.45,4.62,8.03,22.06,23.09,2.09,2.66,13.31,2570000000.0,1.59,225.94375,61.8,4.09,2.915,21.836,1500000000.0,0.993,0
3480,mon,32.0596,0.31,77.89,3.11,3.48,4.05,16.49,6.41,2.89,23.591,19.59,2.01,3.24,13.579,2570000000.0,0.94,197.6,3.4,2.514,2.151,20.929001,1650000000.0,1.2951538461538463,0
3481,mon,36.391,0.313,54.69,3.25,3.61,6.09,16.93,6.67,6.82,25.769,19.59,2.01,3.45,14.297,3000000000.0,1.53,18.0,15.3,2.779,2.061,23.017,1620000000.0,1.79,0
3482,mon,42.0603,0.311,36.57,3.55,3.9,9.8,17.52,6.76,11.34,13.423,19.59,2.0,3.74,14.923,3000000000.0,1.29,610.6,15.1,1.137,2.175,12.115,1390000000.0,1.63,0
3483,mon,41.6313,0.311,36.69,3.54,3.89,9.8,17.52,6.76,11.34,13.423,19.59,1.99,3.73,14.884,3000000000.0,1.29,610.6,15.1,1.137,2.175,12.115,1390000000.0,1.63,0
3484,mon,41.9083,0.311,36.32,3.52,3.87,9.8,17.52,6.76,11.34,13.423,19.59,1.99,3.72,14.824,3000000000.0,1.29,610.6,15.1,1.137,2.175,12.115,1390000000.0,1.63,0
3485,mon,43.0813,0.255,35.07,3.54,3.98,10.24,17.54,7.04,12.54,13.6,19.59,1.45,3.56,14.727,3550000000.0,1.36,225.94375,9.2,2.728,2.396,12.013,1670000000.0,1.48,0
3486,mon,52.08104230769231,0.244,41.5,3.93,4.4,9.63,16.36,6.71,11.74,13.808,19.59,1.82,3.9,16.429,3550000000.0,1.3,52.5,9.5,3.389,2.22,12.264,1500000000.0,1.67,0
3487,mon,50.3906,0.244,44.2,4.2,4.71,9.63,16.36,6.71,11.74,13.808,19.59,1.87,4.15,17.508,3550000000.0,1.3,52.5,9.5,3.389,2.22,12.264,1500000000.0,1.85,0
3488,mon,55.4297,0.228,41.43,4.25,4.68,10.43,17.2,7.2,12.43,14.546,19.59,1.69,4.26,17.629,3550000000.0,1.49,23.4,18.9,2.875,2.46,13.167,1860000000.0,1.71,0
3489,mon,93.0837,0.189,62.22,6.92,7.89,11.6,18.87,8.17,13.15,15.738,19.59,1.2,7.16,28.607,4290000000.0,1.79,225.94375,13.2,1.693,1.653,13.752,1850000000.0,1.53,0
3490,mon,80.0314,0.194,22.98,3.44,4.17,17.81,25.39,11.64,23.78,20.735,19.59,0.45,3.46,11.355,4290000000.0,3.619,225.94375,30.4,2.935,1.718,17.059,2800000000.0,1.1,4
3491,mon,62.3195,0.194,18.71,3.26,3.96,17.81,25.39,11.64,23.78,20.735,19.59,0.62,3.27,10.867,6180000000.0,3.62,225.94375,50.9,3.185,1.714,17.087,2800000000.0,0.99,4
3492,mon,76.1563,5.105153846153846,20.43,3.68,4.85,19.42,27.15,12.6,26.87,21.81,19.59,1.14,3.92,12.462,6180000000.0,4.16,117.2,29.3,2.452,1.911,16.573,1920000000.0,0.73,4
3493,mon,75.1275,19.1,24.68,3.41,3.84,13.88,21.56,8.54,16.58,23.19,19.27,2.02,3.32,12.54,6080000000.0,3.18,300.0,32.8,6.04,1.66,20.62,3300000000.0,1.43,4
3494,mon,75.1275,19.1,24.68,3.38,3.8,13.88,21.56,8.54,16.58,23.19,19.27,1.98,3.29,12.42,6080000000.0,3.18,300.0,32.8,6.04,1.66,20.62,3300000000.0,1.43,4
3495,mon,76.738,19.1,24.68,3.38,3.8,13.88,21.56,8.54,16.58,23.19,19.27,1.98,3.29,12.42,6080000000.0,3.18,300.0,32.8,6.04,1.66,20.62,3300000000.0,1.43,4
3496,mon,76.5175,19.1,25.19,3.38,3.8,13.88,21.56,8.54,16.58,23.19,19.67,1.98,3.29,12.42,6080000000.0,3.18,300.0,32.8,6.04,1.66,20.62,3300000000.0,1.43,4
3497,mon,101.0662,16.39,22.01,3.7,4.12,17.18,25.71,11.06,20.03,27.58,19.51,1.7,3.57,11.95,7040000000.0,4.69,22.5,15.2,8.8,2.45,24.78,3240000000.0,1.46,4
3498,mon,103.4891,16.39,22.21,3.78,4.2,17.18,25.71,11.06,20.03,27.58,19.69,1.7,3.57,11.95,7040000000.0,4.69,22.5,15.2,8.8,2.45,24.78,3240000000.0,1.46,4
3499,mrk,28.3946,0.436,15.09,4.36,6.29,29.3,40.26,15.14,40.84,9.99,13.09,3.13,4.48,10.55,18170000000.0,2.922,1.8,8.5,1.88,1.205,7.011,9410000000.0,0.345,1
3500,mrk,28.6452,0.436,15.36,4.44,6.4,29.3,40.26,15.14,40.84,9.99,13.32,3.58,4.56,10.74,18170000000.0,2.922,4.5,56.6,1.88,1.205,7.011,9150000000.0,0.36,1
3501,mrk,31.049,0.423,16.32,4.76,6.6,29.56,40.71,15.44,41.22,10.035,14.44,4.16,4.84,11.29,18170000000.0,2.964,4.5,56.6,2.39,1.281,7.321,8170000000.0,0.385,1
3502,mrk,19.6373,0.389,10.39,2.96,4.02,28.85,39.7,15.92,42.12,10.296,11.6,3.97,2.98,7.15,18170000000.0,2.969,4.5,56.6,2.78,1.373,7.643,8680000000.0,0.323,1
3503,mrk,21.1709,0.38,10.92,3.02,4.04,27.92,38.92,15.38,38.46,10.397,13.15,3.2,3.0,7.62,18170000000.0,2.901,4.5,56.6,3.14,1.285,7.809,9260000000.0,0.382,1
3504,mrk,21.6868,0.398,12.4,3.12,4.14,25.34,34.77,13.7,33.82,10.303,13.41,2.91,3.1,7.55,17980000000.0,2.61,14.9,2.0,3.21,1.147,7.828,8800000000.0,0.374,1
3505,mrk,19.5177,13.8428275862069,13.84,2.8,3.57,20.43,26.54,10.163703703703703,23.200344827586203,10.019,11.775,1.54,2.95,8.826,17980000000.0,2.04,59.2,9.2,4.284,1.7238888888888886,7.909,12060370370.37037,0.6126333333333333,1
3506,mrk,19.5932,13.8428275862069,13.5,2.82,3.57,20.97,30.24,10.163703703703703,23.200344827586203,9.997,11.775,0.92,2.55,5.804,17980000000.0,2.09,7.2,2.2,5.935,1.7238888888888886,7.909,12060370370.37037,0.6126333333333333,1
3507,mrk,24.4839,0.356,15.76,3.4,3.98,21.67,29.4,12.12,26.2,10.067,11.775,3.52,3.14,6.696,16860000000.0,2.18,10.9,0.9,5.682,1.594,8.627,7580000000.0,0.51,1
3508,mrk,24.5195,0.356,15.8,3.4,3.99,21.67,29.4,12.12,26.2,10.067,11.775,3.6,3.15,6.713,16860000000.0,2.18,10.9,0.9,5.682,1.594,8.627,7580000000.0,0.51,1
3509,mrk,32.44291290322581,0.31,19.3,4.3,4.99,22.72,29.22,12.86,27.41,10.249,11.775,3.02,4.21,8.375,16860000000.0,2.32,33.8,0.1,4.186,1.366,8.877,7250000000.0,0.81,1
3510,mrk,31.8317,0.31,21.68,4.27,5.01,19.59,26.34,10.163703703703703,23.84,10.347,11.775,2.62,4.13,8.673,16860000000.0,2.027,57.7,4.8,4.186,1.7238888888888886,8.877,12060370370.37037,0.8,1
3511,mrk,38.0468,0.35,24.61,4.9,6.09,20.08,25.33,12.28,24.75,10.582,11.775,1.78,5.01,10.823,16630000000.0,2.11,12.1,6.6,1.872,1.494,8.537,4130000000.0,1.13,1
3512,mrk,37.2939,0.35,24.01,4.73,5.88,20.08,25.33,12.28,24.75,10.582,11.775,1.7,4.89,10.564,16630000000.0,2.11,12.1,6.6,1.872,1.494,8.537,4130000000.0,1.11,1
3513,mrk,36.6756,0.35,23.58,4.67,5.81,20.08,25.33,12.28,24.75,10.582,11.775,1.75,4.78,10.328,16630000000.0,2.11,12.1,6.6,1.872,1.494,8.537,4130000000.0,1.16,1
3514,mrk,36.7566,0.35,23.79,4.79,5.95,20.08,25.33,12.28,24.75,10.582,11.775,1.81,4.9,10.584,16630000000.0,2.11,12.1,6.6,1.872,1.494,8.537,4130000000.0,1.16,1
3515,mrk,37.5525,0.282,20.16,4.66,5.39,22.42,25.22,8.46,26.9,11.066,11.775,1.56,4.59,13.634,16630000000.0,2.46,62.2,12.3,3.396,1.348,9.52,6430000000.0,1.11,1
3516,mrk,36.7612,0.282,20.0,4.33,5.02,22.42,25.22,8.46,26.9,11.066,11.775,1.45,4.27,12.675,16630000000.0,2.46,62.2,12.3,3.396,1.348,9.52,6430000000.0,1.11,1
3517,mrk,22.6859,0.354,13.7,2.51,3.09,18.84,25.73,8.21,22.5,11.177,11.775,1.84,2.51,7.706,18060000000.0,2.089,28.4,2.1,3.236,1.346,9.257,7910000000.0,0.92,1
3518,mrk,34.5885,31.51,28.19,2.47,2.15,8.84,25.87,7.22,7.52,15.54,10.07,2.29,2.52,6.37,27590000000.0,1.37,394.7,8.1,5.11,2.06,18.07,12690000000.0,0.54,3
3519,mrk,34.2236,30.76,18.81,2.38,2.1,13.05,21.99,6.26,11.24,15.65,10.24,2.79,2.46,6.8,31180000000.0,2.02,46.88666666666666,1.7,4.92,2.04,17.93,12380000000.0,0.36,3
3520,mrk,34.8591,30.76,18.82,2.43,2.14,13.05,21.99,6.26,11.24,15.65,10.25,2.75,2.48,6.85,31180000000.0,2.02,46.88666666666666,1.7,4.92,2.04,17.93,12380000000.0,0.36,3
3521,mrk,33.9513,31.68,16.77,2.37,2.08,14.46,22.32,6.36,12.42,15.75,10.19,2.62,2.43,6.66,31180000000.0,2.24,66.6,1.3,5.12,2.07,18.03,12820000000.0,0.44,3
3522,mrk,39.1131,31.68,20.12,2.73,2.4,14.46,22.32,6.36,12.42,15.75,12.09,2.85,2.9,7.96,31180000000.0,2.24,66.6,1.3,5.12,2.07,18.03,12820000000.0,0.43,3
3523,mrk,45.2572,37.09,23.75,2.98,2.66,13.05,22.6,6.32,11.21,15.54,12.43,3.42,3.13,8.49,30820000000.0,2.0,40.0,4.5,5.34,1.9,17.52,10020000000.0,0.38,3
3524,mrk,43.6044,37.09,23.56,3.01,2.62,13.04,21.03,10.163703703703703,23.200344827586203,15.22,12.21,3.19,3.1,8.76,30820000000.0,1.96,8.3,9.0,5.34,1.7238888888888886,17.52,12060370370.37037,0.39,3
3525,mro,85.7389,0.54,12.27,0.32,1.87,2.43,5.18,5.46,16.91,139.883,11.1,1.41,0.36,4.55,8790000000.0,3.376,156.0,30.0,6.4,1.75,21.799999,2910000000.0,0.534,4
3526,mro,81.6472,0.54,12.05,0.32,1.88,2.43,5.18,5.46,16.91,139.883,10.54,1.34,0.36,4.53,8790000000.0,3.376,156.0,30.0,6.4,1.75,21.799999,2910000000.0,0.534,4
3527,mro,83.2687,0.531,13.01,0.3,1.83,2.2,4.72,5.01,14.98,141.995,11.44,1.47,0.34,4.62,8790000000.0,3.11,156.0,30.0,7.19,1.731,22.194,2990000000.0,0.594,4
3528,mro,255.866,0.238,8.55,0.76,2.88,9.17,14.63,18.43,36.38,79.873,8.872727272727273,1.45,0.78,4.274,17060000000.0,7.26,8.5,23.5,3.421,1.168,21.566,6270000000.0,1.27,1
3529,mro,216.8801,0.295,7.33,0.64,2.21,9.06,14.95,17.0,33.86,78.846,8.872727272727273,1.17,0.68,3.628,17060000000.0,7.09,11.3,8.7,3.422,1.327,23.214001,5560000000.0,1.48,1
3530,mro,243.2765,0.366,8.97,0.76,2.39,7.93,12.4,12.78,28.0,80.047,8.872727272727273,0.68,0.81,5.28,17060000000.0,6.303,37.1,1.4,4.602,1.526,24.492001,4690000000.0,1.67,1
3531,mro,207.3864,0.375,8.37,0.55,1.69,6.66,10.08,10.17,23.34,86.071,8.872727272727273,0.71,0.65,5.072,9970000000.0,5.69,38.1,34.3,1.691,0.94,27.075001,6520000000.0,1.85,4
3532,mro,96.2185,0.385,3.63,0.2,0.7,5.58,8.75,9.79,21.95,107.036,8.872727272727273,0.67,0.29,2.585,9970000000.0,5.94,102.2,41.7,2.086,1.008,30.927,8380000000.0,1.5,4
3533,mro,147.3759,14.12527777777778,21.99,0.49,1.06,2.26,8.03,5.04,4.91,66.82,8.872727272727273,6.736315789473684,0.65,4.758,17550000000.0,1.5,80.0,39.6,1.932,1.168,31.158001,4880000000.0,1.24,1
3534,mro,139.0687,14.12527777777778,21.3,0.48,1.03,2.26,8.03,5.04,4.91,66.82,8.872727272727273,2.26,0.63,4.645,17550000000.0,1.5,80.0,39.6,1.932,1.168,31.158001,4880000000.0,1.19,1
3535,mro,21.7993,30.08,4.88,0.23,0.94,4.91,6.52,7.22,11.78,97.13,5.94,0.91,0.23,1.91,16890000000.0,4.76,40.5,31.7,6.91,1.76,23.4,15840000000.0,1.23,1
3536,mro,24.5861,30.1,5.96,0.25,1.04,4.44,6.77,7.51,11.31,98.13,7.51,1.8,0.25,2.06,16890000000.0,4.34,41.8,27.3,6.9,1.73,23.79,17540000000.0,1.26,2
3537,mro,33.1408,30.1,8.49,1.67,1.46,20.02,30.97,9.916315789473686,8.42,20.73,7.99,1.04,1.69,3.63,14960000000.0,4.13,22.2,79.9,6.9,1.2213684210526314,23.79,6194736842.105263,1.34,1
3538,mro,28.7176,28.06,7.39,1.4,1.2,20.02,28.87,6.52,8.34,20.73,6.96,0.84,1.69,3.81,8190000000.0,4.13,22.2,8.4,0.91,0.73,24.36,6520000000.0,1.32,4
3539,mro,24.2268,27.17,7.7,1.22,1.03,15.97,28.54,6.32,7.91,20.92,6.64,0.82,1.49,3.16,8190000000.0,3.32,58.1,3.0,0.93,0.74,24.81,4900000000.0,1.38,4
3540,mro,32.9057,37.72,14.59,1.52,1.31,10.06,37.11,10.94,8.93,22.27,10.2,6.17,1.86,3.28,10220000000.0,2.23,41.3,12.5,0.97,0.74,25.86,4020000000.0,1.51,4
3541,mro,33.8014,37.72,15.4,1.57,1.34,10.06,37.11,10.94,8.93,22.27,10.9,2.25,1.9,3.36,10220000000.0,2.23,41.3,12.5,0.97,0.74,25.86,4020000000.0,1.5,4
3542,msi,84.248,0.221,7.2,0.38,1.32,5.17,9.39,12.72,19.72,4.122,0.0,1.875,0.45,4.36,20570000.0,0.211,527.2,19.4,0.01,3.354,1.171,7060000.0,1.179,0
3543,msi,93.661,6.148,13.08,0.37,1.19,2.87,4.8,6.99,9.54,3.664,0.0,1.875,0.32,5.77,20570000.0,0.104,527.2,19.4,0.18,6.148,1.157,9130000.0,1.135,0
3544,msi,94.2699,7.224,188.33,0.35,1.06,0.24,0.54,0.57,0.72,3.372,11.001818181818182,1.875,0.3,23.49,16110000.0,0.006,96.3,17.3,0.16,7.224,1.138,4690000.0,1.191,0
3545,msi,78.3286,0.656,31.395,0.22,0.75,2.47,3.85,5.72,8.08,3.749,11.001818181818182,1.875,0.41,7.68,16110000.0,0.09,96.3,17.3,0.05,2.135,1.119,8200000.0,1.31,0
3546,msi,35.7527,32.53,26.78,0.57,1.22,2.16,5.76,3.15,3.5,67.2,15.54,2.9,0.33,3.76,7060000000.0,1.41,808.3,12.8,26.5,2.0,31.11,7430000000.0,1.77,4
3547,msi,35.4538,32.53,27.15,0.57,1.22,2.16,5.76,3.15,3.5,67.2,16.08,2.89,0.33,3.76,7060000000.0,1.41,808.3,12.8,26.5,2.0,31.11,7430000000.0,1.77,4
3548,msi,43.5795,25.48,24.52,0.81,1.44,3.28,5.39,2.54,2.6,57.85,18.28,1.54,0.49,5.82,6900000000.0,1.87,106.3,18.3,26.32,1.97,32.37,9380000000.0,1.66,5
3549,msi,36.1637,31.57,10.65,1.63,1.97,15.34,13.25,3.34,6.9,24.13,13.83,1.57,1.08,6.16,6900000000.0,3.64,115.4,6.1,19.31,2.49,19.64,8810000000.0,1.62,5
3550,msi,43.9452,34.8,12.52,1.82,2.49,15.18,13.7,3.51,9.03,24.76,16.02,2.61,1.31,7.3,6900000000.0,3.7,16.4,10.3,19.2,2.33,18.73,1520000000.0,1.32,4
3551,msi,44.7128,37.23,19.58,1.7,3.46,9.83,14.72,5.28,10.25,25.44,13.76,1.01,1.43,7.65,4150000000.0,2.45,68.4,6.7,12.9,2.06,13.99,523000000.0,1.01,0
3552,msi,59.6508,56.63,20.85,1.94,5.17,10.13,14.83,6.06,20.5,29.78,14.42,1.23,1.76,10.21,4350000000.0,2.96,82.6,6.1,13.06,2.22,11.83,1070000000.0,0.92,0
3553,msi,54.4466,56.63,18.93,1.78,4.74,10.13,14.83,6.06,20.5,29.78,13.09,1.25,1.76,10.21,4350000000.0,2.96,82.6,6.1,13.06,2.22,11.83,1070000000.0,0.92,0
3554,mu,11.47,0.201,28.34,1.71,1.27,1.45,0.46,0.8,1.17,6.326,13.59,1.14,1.78,5.95,20700000.0,0.115,107.34999999999998,19.4,1.85,2.647,9.023,855500000.0,2.387,0
3555,mu,11.01,0.188,24.72,1.51,1.19,6.82,8.84,4.05,5.61,6.628,14.93,0.96,1.52,4.26,1310000000.0,0.453,107.34999999999998,42.5,1.71,2.386,9.433,1200000000.0,2.376,0
3556,mu,11.42,0.188,23.75,1.51,1.19,6.82,8.84,4.05,5.61,6.628,14.74,0.9,1.46,4.09,1310000000.0,0.45,107.34999999999998,42.5,1.71,2.386,9.433,1200000000.0,2.361,0
3557,mu,10.09,0.202,15.17,1.29,1.12,9.38,11.01,5.88,8.1,6.942,15.29,0.95,1.3,3.58,1310000000.0,0.67,107.34999999999998,42.5,1.85,2.643,9.132,1200000000.0,2.456,0
3558,mu,11.31,0.223,30.8,1.43,1.18,4.96,5.14,1.97,4.22,7.441,13.786666666666669,1.95,1.43,4.565,1310000000.0,0.361,240.7,5.6,2.103,2.671,9.419,1350000000.0,2.439,0
3559,mu,16.17,0.066,60.23,2.13,1.5,3.49,1.68,0.59,2.66,7.51,13.786666666666669,2.42,1.71,7.326,1150000000.0,0.26,63.9,6.3,3.823,3.557,10.293,1940000000.0,3.14,0
3560,mu,12.32,0.069,20.08,1.74,1.14,8.46,7.13,2.49,6.48,7.543,13.786666666666669,1.25,1.36,4.168,1200000000.0,0.62,82.5,12.3,3.495,2.521,10.973,2020000000.0,2.26,0
3561,mu,12.1,0.069,19.52,1.71,1.12,8.46,7.13,2.49,6.48,7.543,13.786666666666669,1.23,1.33,4.066,1200000000.0,0.62,82.5,12.3,3.495,2.521,10.973,2020000000.0,2.26,0
3562,mu,11.84,0.069,19.28,1.67,1.09,8.46,7.13,2.49,6.48,7.543,13.786666666666669,5.72,1.29,3.934,1200000000.0,0.62,82.5,12.3,3.495,2.521,10.973,2020000000.0,2.33,0
3563,mu,11.19,0.1,39.19,1.49,1.02,3.81,7.02,2.37,2.83,7.542,13.786666666666669,1.95,1.25,3.674,1200000000.0,0.28,107.34999999999998,16.5,2.899,2.548,10.914,1430000000.0,2.6,0
3564,mu,11.5,0.1,40.39,1.54,1.05,3.81,7.02,2.37,2.83,7.542,13.786666666666669,1.95,1.3,3.808,1200000000.0,0.28,107.34999999999998,16.5,2.899,2.548,10.914,1430000000.0,2.06,0
3565,mu,6.18,0.296,28.34,0.87,0.66,12.24,9.08,2.34,8.83,7.39,13.786666666666669,1.95,0.9,4.093,1080000000.0,0.91,107.34999999999998,0.3,2.631,2.512,9.718,2161972222.2222223,2.11,0
3566,mu,2.99,0.441,28.34,0.34,0.32,27.72,20.17,5.21,23.25,7.561,13.786666666666669,1.95,0.57,3.807,55000000.0,2.1,107.34999999999998,0.8,1.783,2.365,8.117,1020000000.0,0.69,0
3567,mu,2.59,0.523,28.34,0.35,0.37,36.14,29.29,7.69,31.78,7.386,13.786666666666669,1.95,0.67,9.626,55000000.0,2.67,107.34999999999998,8.7,1.329,1.857,7.092,2161972222.2222223,0.69,0
3568,mu,9.680952380952382,15.67,8.7,0.63,0.67,7.05,12.82,5.06,7.01,9.3,9.17,1.67,0.51,1.42,2710000000.0,0.63,92.0,6.5,2.39,2.34,8.55,4700000000.0,1.04,0
3569,mu,5.43,20.31,34.65,0.66,0.68,1.9,7.61,2.84,1.93,8.9,9.82,3.5,0.64,2.02,1760000000.0,0.17,107.34999999999998,14.2,2.19,2.35,8.61,5610000000.0,1.6,0
3570,mu,5.18,20.31,31.94,0.58,0.6,1.9,7.61,2.84,1.93,8.9,9.05,3.1,0.59,1.88,1760000000.0,0.17,107.34999999999998,14.2,2.19,2.35,8.61,5200000000.0,1.6,0
3571,mu,8.74,21.83,28.34,0.98,1.02,2.03,2.34,0.88,1.72,8.71,15.04,2.23,1.0,3.66,1760000000.0,0.17,107.34999999999998,7.2,1.94,2.72,8.37,2160000000.0,2.02,0
3572,mu,8.42,24.58,28.34,1.01,1.06,5.58,1.21,0.45,4.83,8.53,13.43,1.32,1.03,4.06,1760000000.0,0.47,107.34999999999998,8.4,2.13,2.77,8.19,2161972222.2222223,2.02,0
3573,mu,9.37,41.96,28.34,1.22,1.3,14.04,8.04,2.83,12.51,7.98,16.7,1.3,1.39,7.94,968000000.0,1.12,107.34999999999998,12.2,2.22,2.49,7.32,1950000000.0,1.68,0
3574,mu,9.97,45.87,28.34,1.23,1.37,13.97,5.12,1.84,12.95,7.99,15.02,1.47,1.41,7.52,968000000.0,1.12,107.34999999999998,3.4,2.16,2.53,7.04,1610000000.0,1.7,0
3575,mur,33.6079,0.472,20.2,1.15,3.17,5.8,8.68,7.85,18.63,69.658,13.56,1.28,1.18,8.22,915440000.0,4.036,163.8,34.2,10.29,1.818,25.548,868300000.0,0.501,0
3576,mur,32.8902,0.438,16.48,0.94,2.9,5.78,9.52,8.71,20.2,82.55,12.86,1.23,0.95,6.75,915440000.0,4.769,163.8,34.2,10.38,1.738,27.063999,979630000.0,0.5,0
3577,mur,38.1761,0.438,19.16,1.09,3.39,5.78,9.52,8.71,20.2,82.55,17.51,0.97,1.11,7.84,915440000.0,4.77,163.8,34.2,10.38,1.738,27.063999,979630000.0,0.499,0
